"","lon","lat"
"2849",-81.6943605,41.49932
"2850",NA,NA
"2851",7.5247243,6.6069357
"2852",-96.7969879,32.7766642
"2853",-86.158068,39.768403
"2854",NA,NA
"2855",-79.9958864,40.4406248
"2856",-81.4023356,40.875891
"2857",-95.7150582,37.0901287
"2858",-111.8910474,40.7607793
"2859",25.7481511,61.92411
"2860",-95.7243335,37.2321077
"2861",-95.712891,37.09024
"2862",-76.2858726,36.8507689
"2863",-122.8013332,45.4887993
"2864",-118.430206,34.002975
"2865",NA,NA
"2866",-84.2700179,37.8393332
"2867",-70.9410356,42.2180724
"2868",NA,NA
"2869",NA,NA
"2870",-95.712891,37.09024
"2871",-80.6659842,28.3180688
"2872",-122.0575434,37.387474
"2873",NA,NA
"2874",NA,NA
"2875",-79.9958864,40.4406248
"2876",-79.9958864,40.4406248
"2877",-87.9064736,43.0389025
"2878",-73.9853261,40.7216921
"2879",-119.4179324,36.778261
"2880",-79.3870568,43.6425662
"2881",-95.712891,37.09024
"2882",NA,NA
"2883",NA,NA
"2884",-82.9000751,32.1656221
"2885",-74.2179326,43.2994285
"2886",-121.9623751,37.2358078
"2887",-87.771964,41.909611
"2888",-91.5301683,41.6611277
"2889",-97.1383744,49.895136
"2890",-111.0937311,39.3209801
"2891",121.5654177,25.0329694
"2892",NA,NA
"2893",-91.8318334,35.20105
"2894",-91.8318334,35.20105
"2895",-118.2436849,34.0522342
"2896",-95.3698028,29.7604267
"2897",-111.0937311,39.3209801
"2898",NA,NA
"2899",-85.323214,51.253775
"2900",NA,NA
"2901",-96.7969879,32.7766642
"2902",-96.7969879,32.7766642
"2903",-96.7969879,32.7766642
"2904",-97.9413941,29.8832749
"2905",-77.297508,18.109581
"2906",-77.297508,18.109581
"2907",-95.712891,37.09024
"2908",-96.7969879,32.7766642
"2909",-70.934205,41.6362152
"2910",-123.125462,44.1014152
"2911",-95.712891,37.09024
"2912",NA,NA
"2913",-99.9018131,31.9685988
"2914",-73.9858145,40.6974367
"2915",NA,NA
"2916",NA,NA
"2917",-87.6297982,41.8781136
"2918",-112.0740373,33.4483771
"2919",-87.4022386,34.1464916
"2920",-86.1349019,40.2671941
"2921",-102.8793222,30.8940431
"2922",NA,NA
"2923",NA,NA
"2924",-121.4943996,38.5815719
"2925",4.3991,50.71469
"2926",NA,NA
"2927",-119.4179324,36.778261
"2928",NA,NA
"2929",-91.8318334,35.20105
"2930",-95.712891,37.09024
"2931",-116.419389,34.9592083
"2932",-74.1502007,40.5795317
"2933",-83.0457538,42.331427
"2934",NA,NA
"2935",-73.6742323,40.7422572
"2936",-84.5120196,39.1031182
"2937",NA,NA
"2938",NA,NA
"2939",-122.7439912,45.9045591
"2940",-121.7124536,37.9974219
"2941",-119.4179324,36.778261
"2942",133.775136,-25.274398
"2943",-119.4179324,36.778261
"2944",-93.2650108,44.977753
"2945",-86.158068,39.768403
"2946",NA,NA
"2947",-99.9018131,31.9685988
"2948",-96.7969879,32.7766642
"2949",NA,NA
"2950",-123.1018271,49.2557802
"2951",-96.3699632,30.6743643
"2952",-98.2062727,19.0414398
"2953",-74.4229341,41.4459271
"2954",NA,NA
"2955",-76.4859544,44.2311717
"2956",NA,NA
"2957",-100.3161126,25.6866142
"2958",-99.9018131,31.9685988
"2959",-122.6587185,45.5122308
"2960",-95.712891,37.09024
"2961",-120.7401385,47.7510741
"2962",-84.3879824,33.7489954
"2963",NA,NA
"2964",-76.6121893,39.2903848
"2965",NA,NA
"2966",-78.319747,44.309058
"2967",-112.0740373,33.4483771
"2968",NA,NA
"2969",-69.4454689,45.253783
"2970",-96.7969879,32.7766642
"2971",-87.9064736,43.0389025
"2972",-84.2946539,37.7478572
"2973",-79.9958864,40.4406248
"2974",-105.0897058,39.9935959
"2975",-87.9064736,43.0389025
"2976",NA,NA
"2977",NA,NA
"2978",-83.396897,43.4911322
"2979",85.0025539,27.4367653
"2980",-95.712891,37.09024
"2981",55.975413,21.4735329
"2982",-83.0457538,42.331427
"2983",NA,NA
"2984",NA,NA
"2985",72.928871,22.5645175
"2986",-75.1652215,39.9525839
"2987",-79.3831843,43.653226
"2988",-73.9612887,41.9209018
"2989",-87.6297982,41.8781136
"2990",NA,NA
"2991",-71.4547891,42.9956397
"2992",-122.272747,37.8715926
"2993",-83.7430378,42.2808256
"2994",-99.9018131,31.9685988
"2995",-77.1945247,41.2033216
"2996",-82.9987942,39.9611755
"2997",NA,NA
"2998",-95.712891,37.09024
"2999",-74.4056612,40.0583238
"3000",-77.0909809,38.8816208
"3001",-95.712891,37.09024
"3002",NA,NA
"3003",-74.0059728,40.7127753
"3004",-92.2895948,34.7464809
"3005",-75.3096237,40.740375
"3006",NA,NA
"3007",-93.7501789,32.5251516
"3008",-87.6297982,41.8781136
"3009",-86.844167,36.0683932
"3010",-121.4943996,38.5815719
"3011",-93.7321228,32.5159852
"3012",-122.6779081,45.5272148
"3013",NA,NA
"3014",-78.6568942,37.4315734
"3015",-96.5716694,39.1836082
"3016",-81.1637245,33.836081
"3017",-66.590149,18.220833
"3018",76.9366376,8.5241391
"3019",NA,NA
"3020",-85.6023643,44.3148443
"3021",-97.8019087,30.3456213
"3022",-97.8019087,30.3456213
"3023",-49.3044253,-25.4808762
"3024",NA,NA
"3025",-87.6297982,41.8781136
"3026",-87.6297982,41.8781136
"3027",-97.092877,35.0077519
"3028",-110.9747108,32.2226066
"3029",-81.091203,32.0808989
"3030",-84.3879824,33.7489954
"3031",-84.2700179,37.8393332
"3032",NA,NA
"3033",-117.2296717,33.9424658
"3034",-122.4194155,37.7749295
"3035",NA,NA
"3036",-89.3985283,40.6331249
"3037",-115.1398296,36.1699412
"3038",-122.4194155,37.7749295
"3039",-82.583049,35.613225
"3040",-95.712891,37.09024
"3041",-82.9000751,32.1656221
"3042",-87.6297982,41.8781136
"3043",-77.042754,-12.0463731
"3044",-79.3831843,43.653226
"3045",-79.3831843,43.653226
"3046",-90.0715323,29.9510658
"3047",NA,NA
"3048",-76.6121893,39.2903848
"3049",-86.1349019,40.2671941
"3050",76.7794179,30.7333148
"3051",-122.3773551,47.8106521
"3052",-87.6297982,41.8781136
"3053",-86.158068,39.768403
"3054",-95.712891,37.09024
"3055",-89.3985283,40.6331249
"3056",NA,NA
"3057",-83.0363633,42.3149367
"3058",-86.902298,32.3182314
"3059",NA,NA
"3060",-77.468513,37.458993
"3061",-77.0763669,39.0256651
"3062",-97.3307658,32.7554883
"3063",-96.7898034,46.8771863
"3064",-86.308356,42.1861494
"3065",-97.7430608,30.267153
"3066",-79.4628248,34.7740494
"3067",-91.8318334,35.20105
"3068",-99.9018131,31.9685988
"3069",NA,NA
"3070",-112.0260538,41.1107771
"3071",-99.9018131,31.9685988
"3072",-79.6441198,43.5890452
"3073",-79.6441198,43.5890452
"3074",-95.712891,37.09024
"3075",-121.6296734,55.6976802
"3076",-106.346771,56.130366
"3077",-114.7420408,44.0682019
"3078",-71.0588801,42.3600825
"3079",-81.5157535,27.6648274
"3080",-99.9018131,31.9685988
"3081",-88.0118473,41.7435073
"3082",-77.4299939,43.2122851
"3083",-77.4299939,43.2122851
"3084",-101.8551665,33.5778631
"3085",-86.1349019,40.2671941
"3086",-70.9175562,42.4709437
"3087",-98.4933873,33.9137085
"3088",-97.5164276,35.4675602
"3089",-97.5164276,35.4675602
"3090",-82.9987942,39.9611755
"3091",-122.3320708,47.6062095
"3092",-82.9987942,39.9611755
"3093",-82.9987942,39.9611755
"3094",-82.9987942,39.9611755
"3095",-79.0192997,35.7595731
"3096",-71.0588801,42.3600825
"3097",-77.0368707,38.9071923
"3098",-114.7420408,44.0682019
"3099",-118.2436849,34.0522342
"3100",-110.3625658,46.8796822
"3101",-86.158068,39.768403
"3102",-110.9747108,32.2226066
"3103",-95.712891,37.09024
"3104",-118.2547325,34.1071933
"3105",-74.0059728,40.7127753
"3106",-77.0368707,38.9071923
"3107",-74.4056612,40.0583238
"3108",-92.0198427,30.2240897
"3109",-92.0198427,30.2240897
"3110",-92.0198427,30.2240897
"3111",-86.4808043,36.9685219
"3112",-82.9987942,39.9611755
"3113",-95.712891,37.09024
"3114",-72.9867718,41.6023196
"3115",-73.9441579,40.6781784
"3116",-77.0368707,38.9071923
"3117",-117.9188221,33.6412156
"3118",-122.6587185,45.5122308
"3119",-117.9988026,33.6594835
"3120",-117.9988026,33.6594835
"3121",-97.1383744,49.895136
"3122",-75.4007058,39.9868904
"3123",110.1402594,-7.150975
"3124",-119.4179324,36.778261
"3125",-77.0368707,38.9071923
"3126",-77.4360481,37.5407246
"3127",NA,NA
"3128",-101.870328,35.1932116
"3129",-84.8766115,35.1595182
"3130",NA,NA
"3131",NA,NA
"3132",-95.7243335,37.2321077
"3133",-91.6409721,35.769799
"3134",NA,NA
"3135",-118.2436849,34.0522342
"3136",-87.9183919,41.7489203
"3137",NA,NA
"3138",-92.3425775,42.492786
"3139",-97.330053,37.6871761
"3140",-96.3699632,30.6743643
"3141",-119.4179324,36.778261
"3142",-88.9906541,40.4908892
"3143",-118.1937395,33.7700504
"3144",-76.2858726,36.8507689
"3145",-77.0368707,38.9071923
"3146",-97.330053,37.6871761
"3147",-84.2807329,30.4382559
"3148",NA,NA
"3149",-82.9000751,32.1656221
"3150",-73.2573369,40.886209
"3151",-81.5157535,27.6648274
"3152",-118.2436849,34.0522342
"3153",-85.7584557,38.2526647
"3154",NA,NA
"3155",-77.8041609,39.4300996
"3156",-81.5157535,27.6648274
"3157",-77.1945247,41.2033216
"3158",-77.1945247,41.2033216
"3159",-77.1945247,41.2033216
"3160",NA,NA
"3161",-91.1113778,30.4439036
"3162",-122.4194155,37.7749295
"3163",-106.4850217,31.7618778
"3164",-82.9987942,39.9611755
"3165",-95.3698028,29.7604267
"3166",-80.9473146,35.2144026
"3167",-91.1871466,30.4514677
"3168",-122.1430195,37.4418834
"3169",NA,NA
"3170",-95.712891,37.09024
"3171",-74.0434736,40.8859325
"3172",-95.9345034,41.2565369
"3173",-82.9376919,41.5119954
"3174",-99.9018131,31.9685988
"3175",-88.1173132,43.1788967
"3176",-95.3698028,29.7604267
"3177",-95.9410536,36.7523877
"3178",-122.6587185,45.5122308
"3179",-76.4921829,38.9784453
"3180",-95.712891,37.09024
"3181",NA,NA
"3182",NA,NA
"3183",-96.7969879,32.7766642
"3184",-93.8457255,30.0207678
"3185",-88.4864316,37.3672744
"3186",NA,NA
"3187",-80.4549026,38.5976262
"3188",-92.4453161,42.5348993
"3189",-72.9278835,41.308274
"3190",NA,NA
"3191",-69.4454689,45.253783
"3192",-90.0715323,29.9510658
"3193",NA,NA
"3194",-74.0027552,40.718954
"3195",-74.0027552,40.718954
"3196",NA,NA
"3197",-84.5127162,36.4981341
"3198",-118.2436849,34.0522342
"3199",-106.650422,35.0843859
"3200",-95.3010624,32.3512601
"3201",-79.3831843,43.653226
"3202",NA,NA
"3203",-97.092877,35.0077519
"3204",-81.6911559,27.8617347
"3205",-110.9747108,32.2226066
"3206",-94.5785667,39.0997265
"3207",-84.5037164,38.0405837
"3208",-118.2436849,34.0522342
"3209",-110.9747108,32.2226066
"3210",-79.0192997,35.7595731
"3211",-82.3248262,29.6516344
"3212",-90.7883604,38.7809384
"3213",-86.5804473,35.5174913
"3214",-122.3320708,47.6062095
"3215",-122.2913078,37.8271784
"3216",-83.0457538,42.331427
"3217",NA,NA
"3218",-94.6858998,46.729553
"3219",-89.4556749,43.1919373
"3220",106.9057439,47.8863988
"3221",-74.0059728,40.7127753
"3222",-91.8318334,37.9642529
"3223",-91.8318334,37.9642529
"3224",-71.0588801,42.3600825
"3225",-71.0588801,42.3600825
"3226",-95.712891,37.09024
"3227",-92.2895948,34.7464809
"3228",-117.086421,33.1192068
"3229",-77.0469214,38.8048355
"3230",NA,NA
"3231",-83.9207392,35.9606384
"3232",-83.9207392,35.9606384
"3233",-93.2650108,44.977753
"3234",-94.6858998,46.729553
"3235",NA,NA
"3236",NA,NA
"3237",-118.3531311,33.9616801
"3238",-96.5991593,32.7667955
"3239",-84.4120101,33.7859903
"3240",-97.7430608,30.267153
"3241",-82.907123,40.4172871
"3242",NA,NA
"3243",-82.907123,40.4172871
"3244",NA,NA
"3245",-95.712891,37.09024
"3246",NA,NA
"3247",-118.2436849,34.0522342
"3248",NA,NA
"3249",-91.1871466,30.4514677
"3250",-86.1694143,37.9989592
"3251",-81.2759341,36.8937298
"3252",-82.907123,40.4172871
"3253",-99.9018131,31.9685988
"3254",-84.5120196,39.1031182
"3255",-76.6121893,39.2903848
"3256",-76.6121893,39.2903848
"3257",-76.6121893,39.2903848
"3258",NA,NA
"3259",-90.0715323,29.9510658
"3260",-149.0729714,62.4113634
"3261",NA,NA
"3262",-85.7694226,39.785043
"3263",NA,NA
"3264",-90.1994042,38.6270025
"3265",-95.712891,37.09024
"3266",-77.4605399,38.3031837
"3267",NA,NA
"3268",-84.3879824,33.7489954
"3269",-51.92528,-14.235004
"3270",-74.0059728,40.7127753
"3271",-97.155012,32.8809603
"3272",NA,NA
"3273",-77.2716502,39.1731621
"3274",-87.6297982,41.8781136
"3275",-118.4911912,34.0194543
"3276",-80.8431267,35.2270869
"3277",-73.7948516,40.7282239
"3278",-95.3698028,29.7604267
"3279",-94.591352,38.9992733
"3280",-94.591352,38.9992733
"3281",-94.591352,38.9992733
"3282",-94.591352,38.9992733
"3283",-94.591352,38.9992733
"3284",-95.992775,36.1539816
"3285",-122.3320708,47.6062095
"3286",-87.6297982,41.8781136
"3287",-99.9018131,31.9685988
"3288",-104.990251,39.7392358
"3289",-79.0192997,35.7595731
"3290",-95.712891,37.09024
"3291",NA,NA
"3292",-66.4619164,46.5653163
"3293",-73.087749,41.6032207
"3294",NA,NA
"3295",-121.4943996,38.5815719
"3296",-84.2700179,37.8393332
"3297",-77.0368707,38.9071923
"3298",-76.6412712,39.0457549
"3299",-117.8103367,34.0286226
"3300",-73.9827038,40.6774398
"3301",-85.6023643,44.3148443
"3302",NA,NA
"3303",-96.6397822,33.1972465
"3304",-74.0059728,40.7127753
"3305",NA,NA
"3306",-74.0059728,40.7127753
"3307",-81.3792365,28.5383355
"3308",-87.6297982,41.8781136
"3309",-73.9441579,40.6781784
"3310",-79.3831843,43.653226
"3311",-81.5157535,27.6648274
"3312",-82.9974871,40.1038466
"3313",-98.1633432,26.3017374
"3314",-94.6858998,46.729553
"3315",NA,NA
"3316",-95.712891,37.09024
"3317",-93.3773783,30.2365943
"3318",-99.9018131,31.9685988
"3319",-75.1652215,39.9525839
"3320",-75.1652215,39.9525839
"3321",-99.0816784,40.6993303
"3322",-70.8226541,43.9653889
"3323",-74.0059728,40.7127753
"3324",-74.0059728,40.7127753
"3325",-93.0551795,34.5037004
"3326",-87.3247077,31.5279399
"3327",-118.2436849,34.0522342
"3328",-73.2612615,41.1408363
"3329",-73.2612615,41.1408363
"3330",-95.712891,37.09024
"3331",-97.7430608,30.267153
"3332",-111.0937311,39.3209801
"3333",-81.8779951,36.1946784
"3334",-78.898619,35.9940329
"3335",-86.5804473,35.5174913
"3336",NA,NA
"3337",-118.2436849,34.0522342
"3338",-119.4179324,36.778261
"3339",NA,NA
"3340",NA,NA
"3341",-116.2023137,43.6150186
"3342",-96.8236116,33.1506744
"3343",-78.6381787,35.7795897
"3344",-95.712891,37.09024
"3345",-84.5120196,39.1031182
"3346",-75.1652215,39.9525839
"3347",-123.1207375,49.2827291
"3348",-77.297508,18.109581
"3349",NA,NA
"3350",NA,NA
"3351",NA,NA
"3352",NA,NA
"3353",-80.1917902,25.7616798
"3354",-79.0192997,35.7595731
"3355",NA,NA
"3356",-89.5192484,34.3664951
"3357",-77.297508,18.109581
"3358",-82.907123,40.4172871
"3359",-117.9988026,33.6594835
"3360",-3.7837117,52.1306607
"3361",NA,NA
"3362",NA,NA
"3363",-87.6297982,41.8781136
"3364",-84.2700179,37.8393332
"3365",-106.346771,56.130366
"3366",-77.0368707,38.9071923
"3367",-81.1209866,32.0854865
"3368",-90.1994042,38.6270025
"3369",-80.4253425,35.2598654
"3370",-8.7285446,51.994206
"3371",-99.9018131,31.9685988
"3372",NA,NA
"3373",-77.0368707,38.9071923
"3374",-95.712891,37.09024
"3375",-7.6920536,53.1423672
"3376",-95.3698028,29.7604267
"3377",-92.7215408,32.348765
"3378",NA,NA
"3379",-119.4179324,36.778261
"3380",-119.4179324,36.778261
"3381",-74.0059728,40.7127753
"3382",-99.9018131,31.9685988
"3383",-99.9018131,31.9685988
"3384",NA,NA
"3385",NA,NA
"3386",-75.8813075,41.2459149
"3387",-79.0192997,35.7595731
"3388",-79.0192997,35.7595731
"3389",-99.9018131,31.9685988
"3390",-80.1300455,25.790654
"3391",-122.9365835,45.5200114
"3392",-75.4344727,38.6530841
"3393",-75.1652215,39.9525839
"3394",-88.9331256,37.7306054
"3395",NA,NA
"3396",-98.8719843,30.2752011
"3397",-122.8490125,49.1913466
"3398",-79.3831843,43.653226
"3399",-84.1271568,39.3545046
"3400",-77.0368707,38.9071923
"3401",-77.0368707,38.9071923
"3402",-77.0368707,38.9071923
"3403",-91.6656232,41.9778795
"3404",-79.9958864,40.4406248
"3405",-74.0059728,40.7127753
"3406",-81.091203,32.0808989
"3407",-75.1652215,39.9525839
"3408",114.109497,22.396428
"3409",NA,NA
"3410",NA,NA
"3411",-90.0715323,29.9510658
"3412",-119.08816,36.2030064
"3413",-95.7243335,37.2321077
"3414",-73.087749,41.6032207
"3415",-97.6779842,30.6332618
"3416",-80.8431267,35.2270869
"3417",-74.0104178,41.5034271
"3418",-77.297508,18.109581
"3419",-86.5804473,35.5174913
"3420",-74.4056612,40.0583238
"3421",-84.3879824,33.7489954
"3422",-81.9733062,35.0531875
"3423",-118.2436849,34.0522342
"3424",-82.907123,40.4172871
"3425",-77.0909809,38.8816208
"3426",-46.5436003,-23.6742228
"3427",-75.1652215,39.9525839
"3428",-119.0130618,46.1998568
"3429",NA,NA
"3430",-77.0368707,38.9071923
"3431",-77.0368707,38.9071923
"3432",-77.0368707,38.9071923
"3433",-70.6692655,-33.4488897
"3434",-74.0059728,40.7127753
"3435",-71.0588801,42.3600825
"3436",-95.712891,37.09024
"3437",-77.0368707,38.9071923
"3438",-88.7878678,43.7844397
"3439",-81.1637245,33.836081
"3440",-81.1637245,33.836081
"3441",-96.7969879,32.7766642
"3442",-83.8601827,33.5967815
"3443",NA,NA
"3444",NA,NA
"3445",-97.396381,27.8005828
"3446",-71.3824374,42.4072107
"3447",-118.2436849,34.0522342
"3448",-114.0708459,51.0486151
"3449",-95.4093998,32.5156971
"3450",-87.0352831,35.6150716
"3451",-77.2008141,38.912889
"3452",-79.8711024,43.2557206
"3453",-106.346771,56.130366
"3454",NA,NA
"3455",-82.907123,40.4172871
"3456",-82.907123,40.4172871
"3457",NA,NA
"3458",-82.907123,40.4172871
"3459",-76.6412712,39.0457549
"3460",-77.0315403,38.9147011
"3461",-110.9747108,32.2226066
"3462",4.469936,50.503887
"3463",-82.9987942,39.9611755
"3464",-119.4179324,36.778261
"3465",-91.0168179,41.5889154
"3466",-91.0168179,41.5889154
"3467",NA,NA
"3468",-95.712891,37.09024
"3469",-96.6783449,34.774531
"3470",-97.396381,27.8005828
"3471",-95.7243335,37.2321077
"3472",NA,NA
"3473",-84.5037164,38.0405837
"3474",-95.712891,37.09024
"3475",-84.1052256,40.742551
"3476",-77.0315403,38.9147011
"3477",NA,NA
"3478",-95.712891,37.09024
"3479",NA,NA
"3480",-91.9623327,30.9842977
"3481",NA,NA
"3482",-97.092877,35.0077519
"3483",-97.092877,35.0077519
"3484",-95.712891,37.09024
"3485",-93.2650108,44.977753
"3486",-94.5785667,39.0997265
"3487",-94.5785667,39.0997265
"3488",-113.4909267,53.544389
"3489",-71.1000776,42.3737381
"3490",-105.3300057,35.9742227
"3491",-96.4125075,34.8789766
"3492",NA,NA
"3493",-119.4179324,36.778261
"3494",-94.6267873,39.1155314
"3495",-119.4179324,36.778261
"3496",-104.990251,39.7392358
"3497",-77.781167,21.521757
"3498",-76.8844101,40.9645293
"3499",-79.3831843,43.653226
"3500",-77.1945247,41.2033216
"3501",-99.133208,19.4326077
"3502",NA,NA
"3503",-61.370976,15.414999
"3504",NA,NA
"3505",-104.9155243,38.7926619
"3506",-95.3698028,29.7604267
"3507",NA,NA
"3508",NA,NA
"3509",-86.902298,32.3182314
"3510",-95.712891,37.09024
"3511",NA,NA
"3512",NA,NA
"3513",133.775136,-25.274398
"3514",-97.6811627,30.6140425
"3515",-111.0937311,34.0489281
"3516",-70.934205,41.6362152
"3517",-75.5276699,38.9108325
"3518",-91.4984941,44.811349
"3519",-122.6587185,45.5122308
"3520",-71.3565439,41.9695516
"3521",-115.1398296,36.1699412
"3522",-74.0059728,40.7127753
"3523",-81.5157535,27.6648274
"3524",-88.4403883,42.5795903
"3525",-118.2436849,34.0522342
"3526",-3.435973,55.378051
"3527",-99.8236533,16.8531086
"3528",-81.804838,36.4745636
"3529",-78.4766781,38.0293059
"3530",-114.0708459,51.0486151
"3531",-82.9000751,32.1656221
"3532",NA,NA
"3533",-79.0192997,35.7595731
"3534",67.0011364,24.8607343
"3535",-73.2026138,40.8256536
"3536",-73.2026138,40.8256536
"3537",NA,NA
"3538",NA,NA
"3539",-83.0457538,42.331427
"3540",-103.2310149,44.0805434
"3541",-110.9747108,32.2226066
"3542",NA,NA
"3543",-72.589811,42.1014831
"3544",-95.3698028,29.7604267
"3545",-117.4260465,47.6587802
"3546",NA,NA
"3547",-119.2108283,34.2672265
"3548",-82.907123,40.4172871
"3549",-39.015284,-14.1039474
"3550",-106.346771,56.130366
"3551",-95.712891,37.09024
"3552",-95.712891,37.09024
"3553",NA,NA
"3554",-95.3698028,29.7604267
"3555",-7.6920536,53.1423672
"3556",-94.0476882,33.425125
"3557",-74.4056612,40.0583238
"3558",-111.0937311,39.3209801
"3559",-105.084423,40.5852602
"3560",-74.0059728,40.7127753
"3561",NA,NA
"3562",NA,NA
"3563",-71.4161671,41.7001009
"3564",-76.6121893,39.2903848
"3565",NA,NA
"3566",-97.9413941,29.8832749
"3567",-64.896335,18.335765
"3568",-95.712891,37.09024
"3569",-92.9987886,34.6720356
"3570",-94.6858998,46.729553
"3571",-81.5157535,27.6648274
"3572",-118.2436849,34.0522342
"3573",-81.1637245,33.836081
"3574",-119.8138027,39.5296329
"3575",-119.4179324,36.778261
"3576",NA,NA
"3577",-77.0368707,38.9071923
"3578",-105.7820674,39.5500507
"3579",NA,NA
"3580",NA,NA
"3581",-75.015152,-9.189967
"3582",-122.6779081,45.5272148
"3583",-76.6121893,39.2903848
"3584",-77.0368707,38.9071923
"3585",-94.1680158,42.4974694
"3586",-85.6023643,44.3148443
"3587",-98.4936282,29.4241219
"3588",-19.020835,64.963051
"3589",-74.2090053,40.8259007
"3590",-73.3673169,40.7107127
"3591",-92.2895948,34.7464809
"3592",-149.8195598,61.1910421
"3593",-82.9987942,39.9611755
"3594",-88.7878678,43.7844397
"3595",-81.6326234,38.3498195
"3596",-84.4838654,42.7369792
"3597",NA,NA
"3598",NA,NA
"3599",-70.8965379,42.5196259
"3600",NA,NA
"3601",NA,NA
"3602",-94.5785667,39.0997265
"3603",153.0251235,-27.4697707
"3604",-95.3698028,29.7604267
"3605",-95.3698028,29.7604267
"3606",-99.9018131,31.9685988
"3607",-77.0368707,38.9071923
"3608",-83.0457538,42.331427
"3609",-82.9000751,32.1656221
"3610",-86.6526336,36.0925432
"3611",-86.6526336,36.0925432
"3612",-81.5157535,27.6648274
"3613",-73.567256,45.5016889
"3614",-95.2352501,38.9716689
"3615",-112.0740373,33.4483771
"3616",-87.6297982,41.8781136
"3617",-86.158068,39.768403
"3618",-117.1610838,32.715738
"3619",-74.0059728,40.7127753
"3620",-76.6412712,39.0457549
"3621",-97.7430608,30.267153
"3622",-80.1917902,25.7616798
"3623",-87.6529168,41.9107382
"3624",-97.7430608,30.267153
"3625",NA,NA
"3626",NA,NA
"3627",-100.3161126,25.6866142
"3628",-97.0403352,32.8998091
"3629",142.7027956,-20.9175738
"3630",-95.712891,37.09024
"3631",-74.383763,40.9148209
"3632",-92.3340724,38.9517053
"3633",NA,NA
"3634",-71.3824374,42.4072107
"3635",-115.1398296,36.1699412
"3636",-75.5276699,38.9108325
"3637",-83.0457538,42.331427
"3638",-77.0368707,38.9071923
"3639",NA,NA
"3640",-120.8471545,37.7665947
"3641",NA,NA
"3642",-119.4179324,36.778261
"3643",NA,NA
"3644",-98.4936282,29.4241219
"3645",-74.4056612,40.0583238
"3646",-97.678896,30.5082551
"3647",-95.712891,37.09024
"3648",-86.902298,32.3182314
"3649",-84.5527387,42.2050383
"3650",-84.5527387,42.2050383
"3651",-72.995048,40.8273786
"3652",-89.3985283,32.3546679
"3653",-89.3985283,32.3546679
"3654",-115.1398296,36.1699412
"3655",-87.896646,42.9475534
"3656",-99.9018131,31.9685988
"3657",-95.3991907,29.7427249
"3658",NA,NA
"3659",-73.7629097,41.0339862
"3660",NA,NA
"3661",-99.9018131,31.9685988
"3662",NA,NA
"3663",-117.1610838,32.715738
"3664",-73.8628591,40.6696174
"3665",-90.704279,35.8422967
"3666",-95.712891,37.09024
"3667",-122.4442906,47.2528768
"3668",-75.3878525,43.3447295
"3669",-77.8290774,34.2421066
"3670",-77.8290774,34.2421066
"3671",-90.1994042,38.6270025
"3672",NA,NA
"3673",-117.1610838,32.715738
"3674",-95.712891,37.09024
"3675",-95.712891,37.09024
"3676",-101.8551665,33.5778631
"3677",-83.969967,43.1166949
"3678",NA,NA
"3679",-122.3477486,37.9357576
"3680",-80.6692352,35.0768141
"3681",-96.5149979,32.7138476
"3682",-77.0441143,35.108493
"3683",-71.0656551,42.3561873
"3684",-81.5157535,27.6648274
"3685",NA,NA
"3686",NA,NA
"3687",-77.4360481,37.5407246
"3688",-121.4943996,38.5815719
"3689",-87.6297982,41.8781136
"3690",-71.0588801,42.3600825
"3691",-122.6587185,45.5122308
"3692",-3.7037902,40.4167754
"3693",NA,NA
"3694",-71.4128343,41.8239891
"3695",-80.0942087,26.9342246
"3696",-80.0942087,26.9342246
"3697",-122.4194155,37.7749295
"3698",NA,NA
"3699",-75.3704579,40.6259316
"3700",-81.5959453,31.846877
"3701",-112.0740373,33.4483771
"3702",-74.0059728,40.7127753
"3703",-120.7401385,47.7510741
"3704",-95.712891,37.09024
"3705",NA,NA
"3706",-73.7823549,40.9114882
"3707",-93.6018389,44.7893446
"3708",-89.5042876,43.0972174
"3709",-81.8723084,26.640628
"3710",-106.9517109,39.6469295
"3711",-87.3952109,46.5374764
"3712",-95.712891,37.09024
"3713",-95.712891,37.09024
"3714",NA,NA
"3715",-85.675809,40.2628184
"3716",-73.7454088,41.5703713
"3717",-97.7625441,35.5067215
"3718",-118.1445155,34.1477849
"3719",-106.346771,56.130366
"3720",-82.9987942,39.9611755
"3721",-82.9987942,39.9611755
"3722",-82.9987942,39.9611755
"3723",-80.1917902,25.7616798
"3724",77.5945627,12.9715987
"3725",-79.0192997,35.7595731
"3726",-97.678896,30.5082551
"3727",NA,NA
"3728",-73.6048288,41.513264
"3729",-77.0368707,38.9071923
"3730",-82.9987942,39.9611755
"3731",NA,NA
"3732",-118.7616764,34.1533395
"3733",-110.9747108,32.2226066
"3734",-117.9143012,33.8365932
"3735",-83.9207392,35.9606384
"3736",-86.158068,39.768403
"3737",-95.8518094,36.1651878
"3738",NA,NA
"3739",3.3792057,6.5243793
"3740",-105.2705456,40.0149856
"3741",-86.158068,39.768403
"3742",-95.712891,37.09024
"3743",NA,NA
"3744",-84.3879824,33.7489954
"3745",NA,NA
"3746",-78.6568942,37.4315734
"3747",-116.9739167,32.8383828
"3748",-117.475,34.3117
"3749",-4.2026458,56.4906712
"3750",-81.7948103,26.1420358
"3751",-122.3320708,47.6062095
"3752",NA,NA
